ID,Name,Description,Category,Group,SeriesName,Estimates,UpperConfidenceLimit,LowerConfidenceLimit,TrendResult
12,Grade of First Cannabis Use,"Grade students were in the first time they used cannabis",Cannabis,2015,Ontario,7,8,5, 
12,Grade of First Cannabis Use,"Grade students were in the first time they used cannabis",Cannabis,2017,Ontario,5,6,4, 
12,Grade of First Cannabis Use,"Grade students were in the first time they used cannabis",Cannabis,2019,Ontario,6,7,5, 
12,Grade of First Cannabis Use,"Grade students were in the first time they used cannabis",Cannabis, , , , , ,Between 2017 and 2019 grade of first cannabis use stayed about the same in Durham Region
12,Grade of First Cannabis Use,"Grade students were in the first time they used cannabis",Cannabis, , , , , ,Between 2009 and 2019 grade of first cannabis use decreased in Durham Region
12,Grade of First Cannabis Use,"Grade students were in the first time they used cannabis",Cannabis, , , , , ,Durham Region and Ontario have similar rates of grade of first cannabis use since 2009
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Durham Region,48,54,41, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Durham Region,20,25,16, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Durham Region,32,37,27, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Ontario,45,47,42, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Ontario,20,22,18, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Ontario,35,38,33, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Durham Region Grades 7 and 8,51,57,44, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Durham Region Grades 7 and 8,14,20,8, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Durham Region Grades 7 and 8,35,41,29, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Durham Region Grades 9 to 12,45,54,36, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Durham Region Grades 9 to 12,25,30,20, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Durham Region Grades 9 to 12,30,37,22, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Ontario Grades 7 and 8,51,55,46, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Ontario Grades 7 and 8,14,17,12, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Ontario Grades 7 and 8,35,39,31, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Ontario Grades 9 to 12,43,45,40, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Ontario Grades 9 to 12,22,24,20, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Ontario Grades 9 to 12,35,38,33, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Durham Region Male,49,57,42, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Durham Region Male,18,22,14, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Durham Region Male,32,38,27, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Durham Region Female,45,53,38, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Durham Region Female,23,29,16, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Durham Region Female,32,40,24, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Ontario Male,45,48,42, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Ontario Male,19,22,17, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Ontario Male,36,39,33, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Difficult,Ontario Female,44,47,42, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Easy,Ontario Female,21,24,19, 
30,View of Prescription Opioid Availability,"Belief on how difficult it is to get prescription opioids if needed",Drugs,Not sure,Ontario Female,34,37,32, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Durham Region,83,88,78, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Durham Region,5,8,2, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Durham Region, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Durham Region,5,7,2, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Durham Region, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Ontario,78,80,75, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Ontario,9,10,7, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Ontario,6,7,4, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Ontario,5,6,4, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Ontario,3,4,2, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Durham Region Grades 7 and 8,98,100,95, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Durham Region Grades 7 and 8, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Durham Region Grades 7 and 8, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Durham Region Grades 7 and 8, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Durham Region Grades 7 and 8, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Durham Region Grades 9 to 12,73,81,65, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Durham Region Grades 9 to 12, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Durham Region Grades 9 to 12, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Durham Region Grades 9 to 12,8,12,5, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Durham Region Grades 9 to 12, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Ontario Grades 7 and 8,96,98,94, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Ontario Grades 7 and 8,1,2,0, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Ontario Grades 7 and 8,1,2,0, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Ontario Grades 7 and 8, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Ontario Grades 7 and 8, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Ontario Grades 9 to 12,72,75,69, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Ontario Grades 9 to 12,11,13,9, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Ontario Grades 9 to 12,7,9,5, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Ontario Grades 9 to 12,6,7,5, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Ontario Grades 9 to 12,3,5,2, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Durham Region Male,83,91,75, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Durham Region Male, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Durham Region Male, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Durham Region Male,6,8,3, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Durham Region Male, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Durham Region Female,83,90,76, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Durham Region Female,7,12,2, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Durham Region Female, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Durham Region Female, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Durham Region Female, , , , 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Ontario Male,77,80,74, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Ontario Male,8,10,6, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Ontario Male,5,7,4, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Ontario Male,6,7,4, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Ontario Male,4,5,2, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Never used,Ontario Female,79,81,76, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,From friends or siblings,Ontario Female,9,11,8, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Shared with a group,Ontario Female,6,8,4, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Bought it myself,Ontario Female,4,5,3, 
13,Usual Source of Cannabis,"Usual method for getting cannabis in the past year",Cannabis,Some other way,Ontario Female,2,3,1, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Difficult,Durham Region,35,40,30, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Easy,Durham Region,43,49,36, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Not sure,Durham Region,22,27,18, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Difficult,Ontario,30,32,28, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Easy,Ontario,45,48,43, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Not sure,Ontario,24,26,22, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Difficult,Durham Region Grades 7 and 8,56,62,50, 
14,View of Cannabis Availability,"Belief on how difficult it is to get cannabis when needed",Cannabis,Easy,Durham Region Grades 7 and 8,19,24,14, 
